state,district,financial_year,metric,value,unit,source_url,notes
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_rotavator,105,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_baler,11,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_rake,10,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Sbs Nagar,2018-19_to_2021-22_cum,crm_machines_total,1213,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_happy_seeder,665,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_super_seeder,1807,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,434,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_mulcher,355,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_rmb_plough,365,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,725,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_super_sms,179,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,8,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_shrub_master,2,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,11,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_rotavator,206,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_baler,15,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_rake,15,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,1,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Tarn Taran,2018-19_to_2021-22_cum,crm_machines_total,4788,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
